No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email,_email_stats
11,My Store,+852 2311 7390,http://hkanytime.com.hk/,Email Not Found,4.2,10 reviews,"Room 2010-2011, 20/F, Pak Po Lee Commercial Centre, 1A Sai Yeung Choi Street, Hong Kong",72,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject Line: Unlock Prime Advertising Spots in Hong Kong

Dear My Store Team,

I hope this email finds you well. I came across your outstanding store, My Store, with a 4.2-star rating on http://hkanytime.com.hk/, and I was impressed by your dedication to providing exceptional shopping experiences.

As a representative from lightfantastic.tv, we specialize in out-of-home advertising in Hong Kong. Our unique digital screens are strategically placed in high-traffic areas, allowing your brand to reach a vast and engaged audience. Our platform offers a range of benefits, including the ability to reserve peak season slots and save against individual window bookings.

To help you maximize your marketing efforts during the peak season, we're excited to offer an exclusive promotion for Singles' Day: from November 5th to 11th, you can secure a prime window at an unbeatable rate of HK$120,000.

This limited-time opportunity will give your brand the visibility it deserves in the heart of Hong Kong. To learn more about this offer or to reserve your spot, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong.",
12,America Vintage Shop,+852 2802 6886,No Website,No Website,4.1,100 reviews,"Hong Kong, Shop 58, G/F, Victoria Centre, 15 Watson Road, Tin Hau, Hong Kong",60,⭐ Medium Priority,New,No,2026-08-13 01:10:47,"Subject: Bring Your Brand to Life in the Heart of Hong Kong

Dear America Vintage Shop Team,

I hope this email finds you well. My name is Emily from lightfantastic.tv, and I'm excited to introduce you to our innovative out-of-home advertising solution that's helping businesses like yours reach their target audience in the city's most vibrant locations.

At lightfantastic.tv, we believe that effective advertising should be easy, flexible, and impactful. That's why we've designed a unique platform that allows you to reserve our digital screens in prime locations across Hong Kong, at a fraction of the cost of traditional advertising methods. By booking all four windows, you can secure the full peak season and save against booking each window individually - all for a competitive price of HK$400,000.

As a business with a strong reputation (4.1 rating!), I believe you understand the importance of reaching your customers where they are most engaged. Our screens are strategically placed in high-traffic areas, ensuring that your brand message is seen by a captive audience. And with our user-friendly platform, you can easily create and schedule your ad campaigns to reach your target audience at the right time.

To make it even more compelling, we're offering a special promotion for Singles' Day, from November 5th to 11th, 2026. For just HK$120,000 per window, you can take advantage of this limited-time opportunity to reach an even wider audience.

If you're interested in",
13,La Elite Fashions,+852 2368 0040,https://www.facebook.com/LaEliteFashionsHK/,Email Not Found,4.9,28 reviews,"3rd floor unit A14, Mirador Mansion, 54-64 Nathan Rd, Tsim Sha Tsui, Hong Kong",79,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject: Elevate Your Brand in Hong Kong's Bustling Streets

Hi La Elite Fashions Team,

I came across your fantastic fashion brand on Facebook and was impressed by your 4.9-star rating - congratulations on your success! As a representative of lightfantastic.tv, I'd love to introduce you to a powerful out-of-home advertising solution that can take your brand to the next level.

Our unique, four-window display system allows you to capture the attention of a massive audience in Hong Kong's bustling streets. By reserving the full peak season, you can save against booking each window individually, making it a more cost-effective option for your brand. Imagine having your brand's message plastered across four iconic locations, reaching thousands of potential customers every day.

To celebrate Singles' Day, we're offering a special promotion from November 5th to 11th, 2026. For HK$120,000 per window, you can book all four windows and create an unforgettable brand experience in Hong Kong. This is a limited-time opportunity to amplify your brand's visibility and drive sales like never before.

If you're interested in learning more about this incredible offer, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team would be delighted to discuss how lightfantastic.tv can help elevate your brand's presence in Hong Kong.

Best regards,

Emily Wong
Sales Representative, lightfantastic.tv
Out-of-home advertising, Hong Kong Put your brand",
14,PUBLIC TOKYO HONGKONG FASHION WALK,+852 2898 9898,https://tokyobase.co.jp/,pic-ceo-pc@2x.jpg,5,3 reviews,"D, Ground Floor, 1, Fashion Walk, Shop, 3 Cleveland St, Causeway Bay, Hong Kong",90,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject: Elevate Your Visibility in Hong Kong with lightfantastic.tv

Dear PUBLIC TOKYO HONGKONG FASHION WALK Team,

I came across your stunning fashion walk concept and couldn't help but notice how well it aligns with our out-of-home advertising solutions at lightfantastic.tv. As a leader in innovative advertising, we've been helping businesses like yours to reach their target audience in the heart of Hong Kong.

By partnering with us, you can effectively increase brand awareness, drive foot traffic, and create a lasting impression on potential customers. Our unique platform offers an unparalleled opportunity to engage with the local community, showcasing your brand's personality and values.

To help you make the most of the upcoming peak season, we're excited to offer an exclusive deal for Singles' Day (5-11 Nov 2026). For just HK$120,000 per window, you can reserve a prominent spot and make a lasting impact on the streets of Hong Kong.

Don't miss out on this chance to elevate your visibility and reach new heights. If you're interested in learning more about our advertising solutions and how they can benefit PUBLIC TOKYO HONGKONG FASHION WALK, please don't hesitate to reach out to us directly at hello@lightfantastic.tv.

Best regards,

Emily Wong
Business Development Manager
lightfantastic.tv
Hong Kong's Premier Out-of-Home Advertising Platform
Tagline: Out-of-home advertising, Hong Kong Put your brand on the",
15,HIPPIELAND VINTAGE HK,+852 5547 8597,https://www.instagram.com/hippieland.hk/,Email Not Found,5,22 reviews,"Hong Kong, Mong Kok, Sai Yeung Choi St S, 昌記大廈, 2樓C",79,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject Line: Put Your Brand on the Streets of Hong Kong with Lightfantastic.tv

Hi HIPPIELAND VINTAGE HK Team,

I came across your beautiful Instagram profile (https://www.instagram.com/hippieland.hk/) and noticed your excellent 5-star rating! As a business owner, it's clear you're passionate about creating an immersive experience for your customers.

At Lightfantastic.tv, we help businesses like yours connect with their target audience through out-of-home advertising in Hong Kong. Our LED window displays allow you to showcase your brand on the streets, capturing the attention of potential customers and generating buzz around your products.

We believe our platform would be a great fit for HIPPIELAND VINTAGE HK, with its unique and eclectic vibe. By advertising with us, you can:

- Reach a wider audience and drive foot traffic to your stores
- Increase brand awareness and build a strong online presence
- Showcase your products in a visually engaging way that sets you apart from competitors

To celebrate Singles' Day, we're offering a special promotion: book any window on our platform between 5-11 November and get it for HK$120,000!

If you're interested in learning more about this opportunity or would like to discuss how Lightfantastic.tv can help your business thrive, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Looking forward to hearing from you!

Best regards,

Emily Kwok
Sales Representative
Light",
16,111 Korean Fashion,+852 9097 9668,https://111koreanfashion.com/,Email Not Found,5,57 reviews,"Unit 4A3, Cheung Kong Factory Building, Cheung Sha Wan, Hong Kong",82,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject: Elevate Your Brand in the Heart of Hong Kong - Exclusive Offer Inside

Dear 111 Korean Fashion Team,

I hope this email finds you well. I came across your exceptional fashion brand, 111 Korean Fashion, and was impressed by your 5-star rating on your website. Your commitment to providing high-quality products and excellent customer service is truly commendable.

At lightfantastic.tv, we offer out-of-home advertising solutions that can take your brand to the next level in Hong Kong's vibrant streets. Our innovative platform allows you to reach a massive audience, increase brand awareness, and drive sales. We've helped numerous businesses like yours to effectively connect with their target market, and we're confident we can do the same for 111 Korean Fashion.

As a special treat for Singles' Day, we're offering an exclusive promotion from November 5th to 11th, 2026. For just HK$120,000 per window, you can reserve a prime spot for your brand to shine. This is a fantastic opportunity to save against booking each window individually and secure a spot during the peak season.

If you're interested in learning more about our services and how we can help 111 Korean Fashion grow, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss further and explore how our out-of-home advertising solutions can benefit your business.

Looking forward to hearing from you soon.

Best regards,

Emily Wong
Sales Representative",
17,The Labels Hong Kong,No Phone Number,https://www.instagram.com/thelabelshk/,Email Not Found,5,1 reviews,"15A, 491-499 Lockhart Rd, Causeway Bay, Hong Kong",65,⭐ Medium Priority,New,No,2026-08-13 01:10:47,"Subject: Elevate Your Brand in Hong Kong's Busiest Areas

Dear The Labels Hong Kong Team,

I came across your beautiful Instagram feed at https://www.instagram.com/thelabelshk/ and noticed that you've been making waves in the fashion industry. As a marketer who's passionate about helping businesses like yours thrive, I wanted to introduce you to lightfantastic.tv - a game-changing out-of-home advertising platform that can help you reach your target audience in Hong Kong's most coveted locations.

Imagine being able to showcase your brand's unique personality and style to a captive audience of millions. With lightfantastic.tv, you can do just that by booking our stunning LED screens that adorn four prime locations in the city. Not only will you save by booking all four windows at once, but you'll also get to experience the full peak season without breaking the bank.

To make it even sweeter, we're offering an exclusive Singles' Day deal from November 5th to 11th, 2026. For just HK$120,000 per window, you can increase your brand's visibility and drive engagement like never before. Don't miss this incredible opportunity to amplify your brand's presence in Hong Kong!

If you're interested in learning more about how lightfantastic.tv can help you achieve your marketing goals, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd love to schedule a call to discuss how our platform can work for you.",
18,GU Mira Place,+852 2320 5268,https://www.gu-global.com/hk/zh_HK/,service@gu-global.com,4.1,651 reviews,"一期2樓215-23號舖, 美麗華廣場, 132號 Nathan Rd, Tsim Sha Tsui, Hong Kong",95,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject Line: Unlock Prime Visibility for GU Mira Place in Hong Kong

Hi GU Mira Place Team,

I hope this email finds you well. I came across your exceptional luxury property development in Hong Kong, and I was impressed by the 4.1-star rating on your website. As a representative of lightfantastic.tv, I'd like to introduce our innovative out-of-home advertising solution that can elevate your brand presence in the city.

Our large-scale digital displays across Hong Kong offer unparalleled visibility, allowing you to reach a vast and engaged audience. By partnering with us, you can effectively promote your brand, drive foot traffic, and increase brand awareness among your target demographic. Our flexible ad formats and measurement tools enable you to track the impact of your campaigns, ensuring a high return on investment.

To celebrate Singles' Day, we're offering a special promotion from November 5 to 11, 2026. You can reserve any of our four windows for a competitive price of HK$120,000 each. This is a fantastic opportunity to secure a prime spot and reach a massive audience during one of the busiest shopping periods in Hong Kong.

If you're interested in learning more about how lightfantastic.tv can help GU Mira Place, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss your advertising goals and create a customized plan tailored to your needs.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv",
19,The Redress Closet,+852 5496 7571,https://www.redress.com.hk/,Email Not Found,4.4,17 reviews,"G/F, 78 Apliu St, Sham Shui Po, Hong Kong",72,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject: Elevate Your Brand in the Heart of Hong Kong this Singles' Day

Dear The Redress Closet Team,

I came across your exceptional work at The Redress Closet (https://www.redress.com.hk/) and was impressed by your commitment to sustainable fashion and community engagement. Your 4.4-star rating is a testament to your dedication to providing top-notch services.

At lightfantastic.tv, we offer a unique opportunity to amplify your brand's presence in Hong Kong's vibrant streetscape through out-of-home advertising. Imagine your message reaching millions of potential customers across the city, seamlessly integrated into the urban fabric. Our network of strategically located digital screens allows you to engage your target audience with precision and impact.

As a business like yours, investing in lightfantastic.tv can help you:

- Increase brand awareness and reach a broader audience
- Drive foot traffic to your physical stores or online platforms
- Strengthen your brand's reputation and values through targeted messaging

To celebrate this Singles' Day, we're offering an exclusive promotion from November 5th to 11th, 2026. Reserve a window on our network for just HK$120,000, and make the most of this limited-time opportunity.

If you're interested in learning more about how lightfantastic.tv can boost your brand's visibility in Hong Kong, please don't hesitate to contact us at hello@lightfantastic.tv. We'd be delighted to discuss your specific needs and goals.

Best regards,",
20,GU Mong Kok,+852 2523 2822,https://www.gu-global.com/hk/zh_HK/,careers@gu-global.com,4.4,79 reviews,"1-2/F, Yau Shing Commercial Centre, 51 Sai Yeung Choi St S, Mong Kok, Hong Kong",92,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject: Elevate Your Brand's Visibility in the Heart of Hong Kong

Dear GU Mong Kok Team,

I came across your excellent 4.4-star rating on your website, and I must say, I'm impressed with the exceptional service you offer. As a brand that values visibility and accessibility, I think you'll find our outdoor advertising solution, lightfantastic.tv, particularly relevant to your business goals.

At lightfantastic.tv, we specialize in putting your brand on the streets of Hong Kong, literally. Our unique out-of-home advertising platform allows you to reach a massive audience with a single, eye-catching display. By partnering with us, you can reserve multiple windows across the city, creating a cohesive brand presence that drives engagement and recognition.

This Singles' Day, from November 5th to 11th, we're offering an exclusive deal that can't be missed. Book any of our windows at HK$120,000 per window, and discover the incredible ROI that comes with reaching over 10 million passersby daily.

If you're interested in taking your brand to the next level, I'd love to schedule a call to discuss how lightfantastic.tv can support your business objectives. Simply reply to this email or reach out to us at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong Put your brand on the streets of Hong Kong.",
21,GU Mong Kok,+852 2523 2822,https://www.gu-global.com/hk/zh_HK/,contacthk@gu-global.com,4.4,79 reviews,"1-2/F, Yau Shing Commercial Centre, 51 Sai Yeung Choi St S, Mong Kok, Hong Kong",92,🔥 High Priority,New,No,2026-08-13 01:10:47,"Subject Line: Elevate Your Brand's Visibility in Hong Kong's Bustling Streets

Dear GU Mong Kok Team,

I hope this email finds you well. I came across your impressive store in Mong Kok and was impressed by your brand's presence. As a representative from lightfantastic.tv, I'd like to introduce our innovative out-of-home advertising solution that can help take your brand to the next level.

Our digital displays are strategically placed across Hong Kong, allowing you to reach a vast and engaged audience. By partnering with lightfantastic.tv, you can increase your brand's visibility, drive foot traffic, and ultimately boost sales. Our platform is designed to make it easy for businesses like yours to reach their target audience effectively.

To help you make the most of the upcoming peak season, we're excited to offer a special promotion for Singles' Day from November 5th to 11th. For just HK$120,000 per window, you can reserve a prime spot for your brand and make a lasting impression on Hong Kong's streets.

If you're interested in learning more about this opportunity or would like to discuss how lightfantastic.tv can support your marketing goals, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

Emily Wong
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong.",
