No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email
11,GIFT IDEA,+852 3705 2401,https://www.giftideahongkong.com/,giftidea-logo@2x.png,4.5,48 reviews,"Hong Kong, Sheung Wan, Des Voeux Rd Central, 306號, 4/F (電梯按4字, Yue's House",94,🔥 High Priority,New,No,2026-07-10 09:39:19,"Subject Line: Elevate Your Brand's Presence in Hong Kong with lightfantastic.tv

Dear GIFT IDEA Team,

I hope this email finds you well. My name is Emily from lightfantastic.tv, a leading out-of-home advertising platform in Hong Kong. We specialize in helping businesses like yours create impactful brand awareness and drive foot traffic to their stores.

At lightfantastic.tv, we believe that the right advertising strategy can make a significant difference in reaching your target audience. Our digital screens are strategically located throughout Hong Kong, offering a unique opportunity to showcase your brand's message to a vast and engaged audience. With our platform, you can reserve all four windows for a fixed price of HK$400,000, reserving the full peak season and saving against booking each window on its own.

As a valued business in the gift industry, we'd like to propose an exclusive offer tailored just for you. This Singles' Day (5-11 Nov 2026), book any of our windows for just HK$120,000 – a special discounted rate that's perfect for driving last-minute sales and promotions.

If you're interested in learning more about how lightfantastic.tv can help amplify your brand's presence in Hong Kong, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to schedule a call to discuss your advertising goals and create a customized plan that suits your needs.

Best regards,

Emily
Sales Representative
lightfantastic.tv"
12,Paperhood,No Phone Number,https://www.paperhoodhk.com/,aec31088a6fb4f6eafac028a91e1cf21@o769852.ingest.sentry.io,4.9,18 reviews,"Rm 701, 7/F, Free Trade Centre, 49 Tsun Yip St, Kwun Tong, Hong Kong",82,🔥 High Priority,New,No,2026-07-10 09:39:19,"Subject Line: Unlock the Power of Outdoor Advertising in Hong Kong

Hi Paperhood Team,

I came across your excellent website (https://www.paperhoodhk.com/) and was impressed with your 4.9-star rating - a testament to your dedication to delivering exceptional services. As a business owner in Hong Kong, I'm sure you're always looking for innovative ways to reach your target audience and elevate your brand presence.

At lightfantastic.tv, we specialize in out-of-home advertising that puts your brand on the streets of Hong Kong. Imagine having a presence in all four windows, reserved for the full peak season, and saving costs compared to booking each window individually. Our platform offers a unique opportunity for businesses like yours to tap into the vibrant energy of the city.

To celebrate Singles' Day, we're offering an exclusive deal for a limited time: HK$120,000 per window from November 5th to 11th. This is a chance to make a bold statement and reach a massive audience. If you're interested in learning more about how lightfantastic.tv can help your business, please don't hesitate to reach out to us at hello@lightfantastic.tv.

We look forward to exploring how our out-of-home advertising solutions can benefit Paperhood.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong."
13,siugreat,No Phone Number,http://www.ruler-eraser.com/,Email Not Found,4.5,36 reviews,"504室, Wing Yip Commercial Building, 65-71號 Yen Chow St, Sham Shui Po, Hong Kong",69,⭐ Medium Priority,New,No,2026-07-10 09:39:19,"Subject: Unlock HK's bustling streets with lightfantastic.tv

Dear Siugreat Team,

As I came across your website, http://www.ruler-eraser.com/, I noticed that you have a strong online presence, with a 4.5-star rating that speaks to your excellent products and services. At lightfantastic.tv, we're passionate about helping businesses like yours create unforgettable brand experiences in the heart of Hong Kong.

Our innovative out-of-home advertising solutions allow you to connect with your target audience in a unique, engaging way. By partnering with us, you can increase brand awareness, drive foot traffic, and establish a lasting impression on the streets of Hong Kong.

This Singles' Day (5-11 Nov 2026), we're offering an unbeatable deal: reserve our premium windows for just HK$120,000 each. This exclusive opportunity will not only save you money but also give you the chance to dominate the peak season.

Don't miss out on this incredible chance to elevate your brand's visibility in Hong Kong. To reserve your spot or learn more about our out-of-home advertising solutions, simply reply to this email or reach out to us at hello@lightfantastic.tv.

Looking forward to helping you shine on the streets of Hong Kong!

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong."
14,Sum Kee Book Store,+852 2545 9044,No Website,No Website,4.7,12 reviews,"150 Wellington St, Central, Hong Kong",57,⭐ Medium Priority,New,No,2026-07-10 09:39:19,"Subject: Elevate Your Store's Visibility on Hong Kong Streets

Dear Sum Kee Book Store,

I came across your store's exceptional 4.7-star rating and thought you might be interested in taking your brand to the next level with out-of-home advertising. At lightfantastic.tv, we specialize in turning Hong Kong's streets into a canvas for your brand story.

Our unique digital screens are strategically placed across the city, providing your store with unparalleled visibility and reach. By partnering with us, you can increase foot traffic, drive sales, and establish a strong presence in the heart of Hong Kong.

During this Singles' Day period, from November 5th to 11th, 2026, we're offering a special promotion: HK$120,000 per window. This is an unbeatable opportunity to reserve a premium spot and boost your brand's visibility among millions of potential customers.

If you're interested in exploring this innovative marketing solution, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team would be delighted to discuss how lightfantastic.tv can help your store shine.

Best regards,

Emily Wong
Sales Representative, lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
15,Wah Sang Stationers,+852 2576 7535,No Website,No Website,3.6,65 reviews,"19～31 Yee Wo St, Causeway Bay, Hong Kong",52,⭐ Medium Priority,New,No,2026-07-10 09:39:19,"Subject Line: Unlock Peak Season Exposure for Wah Sang Stationers

Dear Wah Sang Stationers Team,

I came across your business and was impressed by your commitment to serving the community. As a representative from lightfantastic.tv, I'd like to introduce our innovative out-of-home advertising solution that can help you reach new heights.

Our LED screens are strategically placed across four major locations in Hong Kong, offering unparalleled visibility to millions of potential customers. By partnering with us, you can effectively promote your brand, increase brand awareness, and drive foot traffic to your stores.

At lightfantastic.tv, we understand the importance of peak season advertising. That's why we're offering an exclusive deal for businesses like yours. For a limited time, you can reserve our screens for the entire peak season at an unbeatable price of HK$400,000. This not only saves you money but also guarantees maximum exposure for your brand.

However, we're excited to announce a special offer that you won't want to miss. From 5th to 11th November, our screens will be available at an unbeatable rate of HK$120,000 per window during our Singles' Day promotion. This is an opportunity to amplify your reach and engage with a captive audience.

If you're interested in learning more about our packages or would like to reserve your spot, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team would be delighted to discuss how lightfantastic.tv can help"
16,Shing Cheong Stationery & Books Limited,+852 2720 4061,https://shingcheonghk.com/,Email Not Found,3.9,204 reviews,"44-46 Un Chau St, Un Chau, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 09:39:19,"Subject: Elevate Your Brand's Visibility in Hong Kong with lightfantastic.tv

Dear Shing Cheong Stationery & Books Limited Team,

I hope this email finds you well. My name is Emily Chan, and I'm a sales representative at lightfantastic.tv, Hong Kong's premier out-of-home advertising platform. We specialize in turning the city's streets into a vibrant canvas for businesses like yours to showcase their brand and connect with their audience.

At lightfantastic.tv, we understand the importance of reaching your target audience in a crowded and competitive market like Hong Kong. Our innovative platform allows you to reserve all four windows for a fixed price of HK$400,000, giving you unparalleled control and flexibility over your advertising strategy.

Our solution is particularly beneficial for businesses like Shing Cheong Stationery & Books Limited, which has a strong online presence and a loyal customer base. By partnering with us, you can amplify your brand's visibility, reach new customers, and reinforce your brand identity in the minds of your existing customers.

As a special offer for Singles' Day, from November 5th to 11th, we're offering an exclusive deal: HK$120,000 per window. This is a fantastic opportunity to maximize your brand's exposure and drive sales during one of the busiest periods of the year.

If you're interested in learning more about how lightfantastic.tv can help your business thrive, I'd be delighted to schedule a call to discuss further. Please don't"
17,Star Stationery & Printing,+852 2544 0217,No Website,No Website,4.0,30 reviews,"G/F, 317 Queen's Road Central, Sheung Wan, Hong Kong",54,⭐ Medium Priority,New,No,2026-07-10 09:39:19,"Subject: Unlock Peak Season Advertising with lightfantastic.tv

Dear Star Stationery & Printing Team,

I came across your business and was impressed with your 4-star rating on [insert source]. As a fellow Hong Kong-based company, I believe you'll appreciate the unique opportunity I'm about to share with you.

At lightfantastic.tv, we specialize in out-of-home advertising that puts your brand on the streets of Hong Kong. Our innovative platform allows you to reserve entire windows for a fixed period, providing a seamless brand experience for your target audience. This approach not only saves you money on individual window bookings but also ensures a consistent message across the city.

As a business owner, you understand the importance of making a lasting impression. By partnering with us, you can amplify your brand's visibility, engage with customers, and drive sales. Our solutions are designed to be flexible and adaptable to your marketing needs.

To celebrate Singles' Day, we're offering a special promotion from November 5th to 11th, 2026. Reserve any of our windows for HK$120,000, and take advantage of this limited-time opportunity to elevate your brand's presence in Hong Kong.

If you're interested in learning more about our services or would like to reserve a window, please reply to this email at hello@lightfantastic.tv. Our team will be more than happy to assist you.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong"
18,Po Man Stationery,+852 2574 0805,No Website,No Website,4.3,24 reviews,"57 Sing Woo Road, 57 Sing Woo Rd, Happy Valley, Hong Kong",54,⭐ Medium Priority,New,No,2026-07-10 09:39:19,"Subject Line: Unlock the Power of Out-of-Home Advertising in Hong Kong

Dear Po Man Stationery Team,

I came across your stationery store and noticed your excellent 4.3-star rating on [rating platform]. As a business owner in Hong Kong, you're likely always looking for innovative ways to reach your target audience and drive sales. That's where lightfantastic.tv comes in.

Our unique out-of-home advertising platform allows you to showcase your brand on the streets of Hong Kong, where it matters most. With our high-quality digital displays, you can grab the attention of potential customers and leave a lasting impression. Our platform is designed to help businesses like yours increase brand awareness, drive foot traffic, and ultimately, boost sales.

This Singles' Day, from 5 to 11 November 2026, we're offering a special promotion that you won't want to miss. Book any of our four windows for just HK$120,000, and reserve the full peak season at a discounted rate. This is a rare opportunity to reserve the most prime advertising locations in Hong Kong at an unbeatable price.

Don't miss out on this chance to elevate your brand's visibility and drive sales. Contact us at hello@lightfantastic.tv to learn more about our out-of-home advertising solutions and to take advantage of this limited-time offer.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of"
19,Chun Kee Stationery Co. Ltd.,+852 2367 4196,No Website,No Website,4.0,78 reviews,"11 Lock Rd, Tsim Sha Tsui, Hong Kong",57,⭐ Medium Priority,New,No,2026-07-10 09:39:19,"Subject Line: Unlock the Power of Out-of-Home Advertising in Hong Kong

Dear Chun Kee Stationery Co. Ltd. Team,

I came across your company and was impressed by your 4-star rating. As a representative from lightfantastic.tv, I'm excited to introduce you to our innovative out-of-home advertising platform. Our unique approach allows you to showcase your brand on the streets of Hong Kong, reaching a vast audience of potential customers.

We've worked with various businesses in the past, helping them increase brand visibility and drive sales. Our platform is ideal for companies like yours looking to elevate their marketing efforts and stay ahead of the competition. With lightfantastic.tv, you can reserve multiple windows at a discounted rate, ensuring maximum exposure for your brand.

To celebrate Singles' Day, we're offering an exclusive promotion from November 5th to 11th. Book any of our windows during this period and enjoy a special rate of HK$120,000 per window. This is a fantastic opportunity to amplify your brand's presence in Hong Kong without breaking the bank.

If you're interested in learning more about how lightfantastic.tv can benefit your business, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be happy to schedule a call to discuss your specific needs and goals.

Best regards,

Emily Wong
Marketing Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong Put your brand on the streets of Hong Kong."
20,Sincere Stationery,+852 2117 3000,https://sincerestationery-hk.com/,sincerestationery1988@gmail.com,4.3,8 reviews,"19號 19 Wing Wo St, Central, Hong Kong",87,🔥 High Priority,New,No,2026-07-10 09:39:19,"Subject Line: Elevate Your Brand in Hong Kong with Lightfantastic.tv

Dear Sincere Stationery Team,

I came across your excellent stationery store, and I'm impressed by your 4.3-star rating on the web! As a local business, I believe you understand the importance of effective advertising to reach your target audience. That's where Lightfantastic.tv comes in - we offer a unique out-of-home advertising solution that puts your brand on the streets of Hong Kong.

With Lightfantastic.tv, you can take your marketing to the next level by showcasing your brand to thousands of potential customers. Our displays are strategically located in high-traffic areas, ensuring maximum visibility and engagement. By partnering with us, you can increase brand awareness, drive foot traffic to your stores, and ultimately boost sales.

As a valued business in the community, we're offering a special promotion just for you. From November 5th to 11th, mark your calendars for our Singles' Day campaign, where you can reserve a window for an unbeatable price of HK$120,000. Don't miss this opportunity to elevate your brand's presence in Hong Kong!

If you're interested in learning more about how Lightfantastic.tv can benefit your business, I'd be delighted to set up a call to discuss further. Simply reply to this email or reach out to us at hello@lightfantastic.tv.

Looking forward to connecting and exploring how we can help Sincere Stationery shine"
21,Sincere Stationery,+852 2117 3000,https://sincerestationery-hk.com/,sincerestationery1988@gmail.com,4.3,8 reviews,"19號 19 Wing Wo St, Central, Hong Kong",87,🔥 High Priority,New,No,2026-07-10 09:39:19,"Subject: Elevate Your Brand's Visibility in Hong Kong with lightfantastic.tv

Dear Sincere Stationery Team,

I came across your excellent stationery store online (https://sincerestationery-hk.com/) and noticed your impressive 4.3-star rating. It's clear that you're dedicated to providing top-notch products and services to your customers.

At lightfantastic.tv, we specialize in out-of-home advertising, putting your brand on the streets of Hong Kong where it matters most. Our network of premium digital billboards allows you to reach a large and engaged audience, driving brand awareness and sales for businesses like yours.

By partnering with us, you can increase your brand's visibility, reach a wider demographic, and stay ahead of the competition. Our flexible advertising solutions make it easy to tailor your campaign to your specific needs and goals.

To celebrate Singles' Day, we're offering an exclusive deal for new customers: take all four windows for HK$120,000 (Nov 5-11, 2026). This limited-time offer gives you the opportunity to reserve the full peak season and save against booking each window individually.

If you're interested in learning more about how lightfantastic.tv can help Sincere Stationery grow, please don't hesitate to reach out. I'd be happy to schedule a call to discuss your advertising objectives and create a customized plan that meets your needs.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of"
22,Stationery Lo,No Phone Number,https://www.stationerylo.com/,aec31088a6fb4f6eafac028a91e1cf21@o769852.ingest.sentry.io,4.3,25 reviews,"Cumberland House, 227號 Nathan Rd, Yau Ma Tei, Hong Kong",79,🔥 High Priority,New,No,2026-07-10 09:39:19,"Subject Line: Elevate Your Brand's Visibility in Hong Kong

Dear Stationery Lo Team,

I hope this email finds you well. My name is Emily Wong, and I'm a sales representative from lightfantastic.tv, the leading out-of-home advertising platform in Hong Kong. We help businesses like yours reach their target audience and increase brand awareness through our innovative digital displays.

At lightfantastic.tv, we understand the importance of creating a lasting impression on potential customers. Our network of four large windows in prime locations offers an unparalleled opportunity for businesses to showcase their brand and products to a captive audience. By reserving our entire network, you can reserve the peak season and save against booking each window on its own.

We're excited to announce our special offer for Singles' Day, from November 5th to 11th, 2026. For HK$120,000 per window, you can take your brand to the streets of Hong Kong and connect with a vast audience. This limited-time offer is a great chance for businesses like Stationery Lo to amplify their marketing efforts and drive sales.

If you're interested in learning more about lightfantastic.tv and how we can help Stationery Lo reach new heights, please don't hesitate to reach out to me at hello@lightfantastic.tv. I'd be more than happy to discuss the details and answer any questions you may have.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong"
23,Bookazine Landmark,+852 2522 1785,http://www.bookazine.com.hk/,your-email@example.com,4.2,157 reviews,"Shop 221-226, 10 Chater Rd, Central, Hong Kong",95,🔥 High Priority,New,No,2026-07-10 09:39:19,"Subject: Amplify Your Brand in Hong Kong with lightfantastic.tv

Dear Bookazine Landmark Team,

I hope this email finds you well. My name is Emily Wong, and I'm a sales representative from lightfantastic.tv, a leading out-of-home advertising platform in Hong Kong. We've been a go-to partner for many businesses looking to make a lasting impression on the city's streets.

At lightfantastic.tv, we believe that effective advertising is about more than just visibility – it's about creating an experience that resonates with your audience. That's why we offer a unique solution that puts your brand on a total of four high-traffic windows in key locations across Hong Kong. By reserving the full peak season, you can save against booking each window individually, making it a cost-effective way to reach a massive audience.

As a business with a strong online presence, we understand that Bookazine Landmark values innovation and quality. Our platform allows you to showcase your brand in a visually appealing and engaging way, reaching a diverse range of people who are out and about in Hong Kong. Whether you're promoting a new product or service, or simply looking to boost brand awareness, lightfantastic.tv can help you achieve your marketing goals.

This Singles' Day, we're offering an exclusive promotion that you won't want to miss. From November 5th to 11th, you can reserve our four high-traffic windows for an unbeatable price of HK$120,000"
