No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email
11,I MOBILE 百盈電訊,+852 2381 8171,http://imobile.com.hk/,winshing2001@yahoo.com,4.5,68 reviews,"Hong Kong, Mong Kok, Shantung St, 47-51號, 3樓305舖, Sim City",97,🔥 High Priority,New,No,2026-07-10 13:06:34,"Subject: Unlock Peak Season Reach with Lightfantastic.tv

Dear I MOBILE 百盈電訊 Team,

I came across your excellent 4.5-star rated business on http://imobile.com.hk/ and thought you might be interested in an innovative out-of-home advertising solution that can help you reach a wider audience in Hong Kong.

At lightfantastic.tv, we offer a unique platform that puts your brand on the streets of Hong Kong, capturing the attention of over 1.1 million pedestrians daily. By partnering with us, you can reserve the full peak season, ensuring consistent brand visibility and saving against booking each window on its own.

To celebrate the upcoming Singles' Day, we're offering a special promotion: book any of our four windows for HK$120,000 from November 5th to 11th, 2026. This is a fantastic opportunity to amplify your brand's presence and drive engagement with your target audience.

If you're interested in learning more about how lightfantastic.tv can support your business goals, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss the details and answer any questions you may have.

Best regards,

Amanda Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong."
12,SUN Mobile,+852 2779 2277,https://www.tdhl.cc/,Website Unreachable,3.2,41 reviews,"地下B舖, Hong Kong Mansion, 1A-1L Yee Wo St, Causeway Bay, Hong Kong",64,⭐ Medium Priority,New,No,2026-07-10 13:06:34,"Subject: Elevate Your Brand Presence in Hong Kong with Lightfantastic.tv

Hi SUN Mobile Team,

I came across your mobile services and was impressed with the variety of plans you offer to your customers on your website (https://www.tdhl.cc/). As a business owner in Hong Kong, you're constantly looking for innovative ways to reach and engage with your target audience.

Lightfantastic.tv offers a unique solution for businesses like yours. Our platform allows you to place advertisements on four prominent windows in Hong Kong's busiest areas, creating a massive impact and visibility for your brand. By reserving all four windows, you can save against booking each one individually and ensure maximum exposure during the peak season.

This Singles' Day (November 5-11, 2026), we're offering an exclusive promotion for new customers – each window is available for HK$120,000. This is a great opportunity to elevate your brand presence in Hong Kong and drive sales, especially during one of the busiest shopping periods of the year.

If you're interested in learning more about how Lightfantastic.tv can help SUN Mobile reach new heights, please don't hesitate to contact us at hello@lightfantastic.tv. Our team will be happy to discuss the details and answer any questions you may have.

Best regards,

Emily Wong
Sales Representative
Lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
13,It-Mobile,No Phone Number,No Website,No Website,1.8,15 reviews,"Mong Kok, Hong Kong",32,💡 Low Priority,New,No,2026-07-10 13:06:34,"Subject: Elevate Your Brand's Visibility in Hong Kong's Bustling Streets

Hi It-Mobile Team,

I came across your business and noticed that you're an innovative player in the mobile industry. As a sales representative from lightfantastic.tv, I believe our out-of-home advertising platform can help you tap into Hong Kong's vibrant urban landscape and reach your target audience more effectively.

Our platform allows you to reserve a full season of peak-season window displays for a fixed price of HK$400,000 - saving you money compared to booking individual windows. However, we're currently offering a special promotion for Singles' Day (5-11 Nov 2026) - book any window for just HK$120,000.

By partnering with us, you'll be able to:

- Increase brand visibility and reach a wider audience
- Create engaging visual displays that capture attention
- Stand out from competitors in a crowded market

To take advantage of this limited-time offer, simply reply to this email or reach out to us at hello@lightfantastic.tv. We'd be happy to discuss how our platform can support your business goals.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv"
14,Owtel HK 127 World Wide Plaza,+852 2850 7733,http://www.owtel.com.hk/,Email Not Found,5,1 reviews,"Store # 127, Plaza, World Wide House, 19 Des Voeux Rd Central, Central, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 13:06:34,"Subject: Elevate Your Brand's Visibility in Hong Kong

Dear Owtel HK 127 World Wide Plaza Team,

I came across your exceptional business, and I'm excited to introduce you to lightfantastic.tv - the ultimate out-of-home advertising solution in Hong Kong. Our platform offers a unique opportunity to reach a vast audience with engaging visual content across four prominent windows in the heart of Hong Kong.

As a reputable business like Owtel HK 127 World Wide Plaza with a 5-star rating, we believe our solution can help you amplify your brand's presence and message to the right people at the right time. By partnering with us, you can create lasting impressions and drive business growth through targeted advertising.

To make it even more compelling, we're offering a special promotion for Singles' Day from November 5 to 11, 2026. For this exclusive period, you can reserve our prime windows at an unbeatable price of HK$120,000 per window. Don't miss this chance to reserve the full peak season and save against booking each window on its own.

If you're interested in taking your brand to the next level, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team would be delighted to discuss how lightfantastic.tv can help you achieve your marketing objectives.

Looking forward to connecting with you.

Best regards,
Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand"
15,HK Mobile Ltd,+852 2524 6155,No Website,No Website,N/A,0 reviews,"19樓, 21-24號 Connaught Rd W, Sheung Wan, Hong Kong",40,⭐ Medium Priority,New,No,2026-07-10 13:06:34,"Subject Line: Take Your Brand to the Streets of Hong Kong with lightfantastic.tv

Hi HK Mobile Ltd Team,

I hope this email finds you well. My name is Emily from lightfantastic.tv, and I'm excited to introduce our out-of-home advertising solution that can help you reach your target audience in the heart of Hong Kong.

As a business owner in the competitive mobile industry, you understand the importance of standing out from the crowd. That's where lightfantastic.tv comes in – we offer an innovative way to put your brand on the streets of Hong Kong, catching the attention of potential customers and driving engagement.

By partnering with us, you can reserve a full peak season and save against booking each window individually. Our solution is perfect for businesses like yours that want to make a lasting impression and drive sales.

To celebrate Singles' Day, we're offering a special promotion from November 5th to 11th: HK$120,000 per window. Don't miss this opportunity to elevate your brand visibility and attract new customers.

If you're interested in learning more about how lightfantastic.tv can benefit your business, please reply to this email at hello@lightfantastic.tv or give me a call. I'd be delighted to schedule a consultation to discuss your marketing goals and create a customized plan that suits your needs.

Looking forward to hearing from you.

Best regards,

Emily
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand"
16,mimi Massage Outcall Massage Hotel mobile Massage Hong Kong,+852 6990 4816,https://mimioutcallmassagehk.wixsite.com/mimi,mimimassagehk@gmail.com,4.2,10 reviews,"Hong Kong, Tsim Sha Tsui, Carnarvon Rd, 6號, Friends' House",87,🔥 High Priority,New,No,2026-07-10 13:06:34,"Subject Line: Unlock the Magic of Hong Kong's Streets with Lightfantastic.tv

Dear Mimi Massage Outcall Massage Team,

I came across your wonderful business, mimi Massage Outcall Massage Hotel mobile Massage Hong Kong, and was impressed by your 4.2-star rating on your website. As a business owner, you understand the importance of reaching your target audience effectively. That's where Lightfantastic.tv comes in – we're a leading out-of-home advertising solution that puts your brand on the streets of Hong Kong.

Our unique and eye-catching displays can be found in high-traffic areas, reaching thousands of potential customers daily. By partnering with us, you can increase brand awareness, drive foot traffic, and boost sales. Our flexible advertising options can be tailored to fit your business goals, whether it's promoting a new service or targeting a specific demographic.

For a limited time, celebrate Singles' Day with us from November 5th to 11th! Book any of our four available windows for an exclusive rate of HK$120,000. That's a significant saving compared to booking each window individually. Don't miss this opportunity to elevate your brand's presence in Hong Kong.

If you're interested in learning more about how Lightfantastic.tv can help your business shine, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss how our out-of-home advertising solutions can benefit your business.

Best regards,

Emily Wong
Sales"
17,China Mobile (Hong Kong) - Aberdeen,+852 2945 8888,https://www.hk.chinamobile.com/en/about_us/cmhk_shops/index.html,Website Unreachable,3.4,35 reviews,"F, Shop A, G, 6 Wu Nam St, Aberdeen, Hong Kong",64,⭐ Medium Priority,New,No,2026-07-10 13:06:34,"Subject: Amplify Your Brand in Hong Kong with LightFantastic.tv

Dear China Mobile (Hong Kong) - Aberdeen Team,

I came across your business and was impressed by your commitment to providing top-notch services to your customers. As a marketer, I understand the importance of effective out-of-home advertising in reaching your target audience in Hong Kong.

At LightFantastic.tv, we specialize in providing innovative digital signage solutions that help businesses like yours increase brand visibility, engage with customers, and drive sales. Our network of high-quality screens across Hong Kong's busiest areas ensures that your message reaches the right people at the right time.

To help you make the most of the peak season, we're offering an exclusive deal for Singles' Day from November 5th to 11th. For just HK$120,000 per window, you can reserve a spot and attract a massive audience. This is a limited-time opportunity to amplify your brand amidst the festive season.

If you're interested in learning more about how LightFantastic.tv can help you achieve your marketing goals, I invite you to reach out to us at hello@lightfantastic.tv. Our team would be delighted to discuss custom solutions tailored to your business needs.

Best regards,

Emily Wong
Sales Representative
LightFantastic.tv
Out-of-home advertising, Hong Kong Put your brand on the streets of Hong Kong."
18,Mobile Garage HK,+852 5717 1925,https://www.mobilegaragehk.com/,name@example.com,4.9,108 reviews,"5/F Block I, Universal Industrial Centre, 19 Shan Mei St, Fo Tan, Hong Kong",100,🔥 High Priority,New,No,2026-07-10 13:06:34,"Subject: Boost Your Brand Visibility in Hong Kong with Lightfantastic.tv

Dear Mobile Garage HK Team,

I came across your exceptional 4.9-star rating on https://www.mobilegaragehk.com/ and was impressed by your commitment to providing top-notch services to your customers. As a leader in the industry, I'm sure you're constantly looking for innovative ways to expand your reach and build brand awareness.

That's where lightfantastic.tv comes in – your one-stop-shop for out-of-home advertising in Hong Kong. Our platform offers a unique opportunity to reserve all four windows for a competitive HK$400,000, ensuring your brand gets maximum exposure throughout the city. However, we're currently offering a special promotion for Singles' Day, from November 5th to 11th, 2026 – HK$120,000 per window. This is a fantastic chance to elevate your brand presence without breaking the bank.

By partnering with lightfantastic.tv, you'll be able to:

- Reach a vast audience in prime locations across Hong Kong
- Increase brand visibility and recognition
- Drive foot traffic to your physical stores or online platforms

Don't miss out on this opportunity to shine. To take advantage of our Singles' Day offer, simply reply to this email at hello@lightfantastic.tv or give us a call to discuss further.

Looking forward to helping Mobile Garage HK take your brand to the next level.

Best regards,

Emily Wong
Sales Representative
Lightfantastic"
19,at amazingthing,+852 2396 8899,https://www.amazingthing.com/,photo_600x600_crop_center@2x.jpg,4.8,27 reviews,"Office: Room B & D, 4/F, 16 Cheung Yue St, Lai Chi Kok, Hong Kong",94,🔥 High Priority,New,No,2026-07-10 13:06:34,"Subject Line: Elevate Your Brand in Hong Kong with Lightfantastic.tv

Dear Amazingthing Team,

I came across your website, https://www.amazingthing.com/, and was impressed by your 4.8-star rating. As a brand that clearly values quality and innovation, I think you'll appreciate our out-of-home advertising solution, lightfantastic.tv.

Our display network allows you to reach a vast audience on the streets of Hong Kong, putting your brand front and center where it matters most. With lightfantastic.tv, you can maximize your brand's visibility, drive engagement, and ultimately boost sales. By reserving our peak-season windows, you can save against booking each individually, making it an even more compelling option for businesses like yours.

To make it even more exciting, we're offering a special promotion for Singles' Day, from 5 to 11 November 2026. For just HK$120,000 per window, you can take your brand to new heights and reach a massive audience in the heart of Hong Kong.

If you're interested in learning more about how lightfantastic.tv can help elevate your brand, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss how our solution can drive real results for your business.

Best regards,

Emily Wong
Sales Representative
Lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
20,China Mobile,+852 2945 8888,http://www.hk.chinamobile.com/,Website Unreachable,3.6,86 reviews,"Hong Kong, Mong Kok, Sai Yeung Choi St S, 2J-2Q號, Shop 4, G/F, Sun Kong House",72,🔥 High Priority,New,No,2026-07-10 13:06:34,"Subject: Unlock Peak Season with Lightfantastic.tv

Dear China Mobile Team,

I hope this email finds you well. My name is Emily Wong, and I'm a sales representative from Lightfantastic.tv, the leading out-of-home advertising platform in Hong Kong. Our innovative solution allows you to reach a massive audience with engaging visuals and compelling messages, putting your brand on the streets of Hong Kong.

As a prominent telecommunications provider, China Mobile understands the importance of effective advertising to stay ahead of the competition. Lightfantastic.tv helps businesses like yours to maximize brand visibility, drive foot traffic, and increase customer engagement. Our unique platform allows you to reserve all four windows for a fixed price, ensuring a seamless and cost-effective advertising experience.

To celebrate this Singles' Day, we're offering an exclusive deal for our valued partners. From November 5th to 11th, 2026, you can secure a window for an unbeatable price of HK$120,000. Don't miss out on this incredible opportunity to amplify your brand's presence in Hong Kong.

If you're interested in learning more about how Lightfantastic.tv can help China Mobile reach new heights, please reply to this email at hello@lightfantastic.tv. I'd be delighted to schedule a call to discuss your advertising goals and create a customized strategy that suits your needs.

Best regards,

Emily Wong
Sales Representative, Lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of"
21,store4phone hk,No Phone Number,No Website,No Website,5,1 reviews,"Rm 1408. 14/F, Hollywood Plaza, 610 Nathan Rd, Mong Kok, Hong Kong",45,⭐ Medium Priority,New,No,2026-07-10 13:06:34,"Subject: Unlock the Power of Out-of-Home Advertising in Hong Kong

Hi Store4Phone HK Team,

I came across your 5-star rating and was impressed by the exceptional service you provide to your customers. As a business owner, you're likely always looking for innovative ways to reach your target audience and drive sales. That's where lightfantastic.tv comes in - a cutting-edge out-of-home advertising platform that puts your brand on the streets of Hong Kong.

Our network of four high-traffic windows offers unparalleled exposure to potential customers, and with lightfantastic.tv, you can reserve the entire peak season for a one-time payment of HK$400,000. This not only saves you money but also ensures your brand remains top-of-mind throughout the year.

However, we're excited to announce a special offer just for you. From November 5th to 11th, Singles' Day, we're offering a limited-time deal of HK$120,000 per window. This is a fantastic opportunity to amplify your brand's visibility and drive sales during one of the busiest shopping periods of the year.

If you're interested in learning more about how lightfantastic.tv can help take your business to the next level, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to schedule a call and explore how our platform can meet your unique marketing needs.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv - Out-of"
22,SUN Mobile,+852 7777 1010,http://www.sunmobile.com.hk/,email@domain.com,3.9,9 reviews,"Ctma Centre, 號 百 寶 利 商業 中心 地下 7 號 舖, 1N Sai Yeung Choi St S, Mong Kok, Hong Kong",82,🔥 High Priority,New,No,2026-07-10 13:06:34,"Subject Line: Elevate Your Brand in Hong Kong with LightFantastic.TV

Hi SUN Mobile Team,

I came across your website, http://www.sunmobile.com.hk/, and noticed that you're a well-established mobile provider in Hong Kong. With a rating of 3.9, it's clear that you're committed to delivering quality services to your customers.

LightFantastic.TV offers a unique out-of-home advertising solution that can help you reach a wider audience in Hong Kong. By placing your brand on our screens, you can increase brand awareness, drive foot traffic, and ultimately boost sales. Our screens are strategically located in high-traffic areas, ensuring maximum visibility for your brand.

To help you make the most of the upcoming peak season, we're offering a special promotion for Singles' Day from November 5th to 11th. For just HK$120,000 per window, you can reserve our screens and reach a large and engaged audience.

Don't miss out on this opportunity to elevate your brand in Hong Kong. To learn more about our packages and how they can benefit your business, please reply to this email at hello@lightfantastic.tv.

Looking forward to hearing from you.

Best regards,

Emily Wong
Sales Representative
LightFantastic.TV
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong."
