No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email,_email_stats
11,Central,No Phone Number,No Website,No Website,4.1,634 reviews,"Central Ferry Pier No.6, Man Kwong St, Central, Hong Kong Island, Hong Kong",50,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Central Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Central grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
12,Exhibition Centre Station Public Transport Interchange Public Toilet,No Phone Number,https://www.fehd.gov.hk/english/map/toilet/toilet_pt.html?mapID=1444&type=toilet,Email Not Found,4.5,12 reviews,"Hong Kong, Convention Ave, 香港灣仔灣仔碼頭",67,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Exhibition Centre Station Public Transport Interchange Public Toilet Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Exhibition Centre Station Public Transport Interchange Public Toilet grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
13,A11 O'Brien Road Bus Stop (to Airport),No Phone Number,No Website,No Website,4.3,31 reviews,"Gloucester Rd, Wan Chai, Hong Kong Island, Hong Kong",44,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear A11 O'Brien Road Bus Stop (to Airport) Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help A11 O'Brien Road Bus Stop (to Airport) grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
14,Kai Tak Cruise Terminal,No Phone Number,http://www.kaitakcruiseterminal.com.hk/?lang=zh-hant,Email Not Found,4,591 reviews,"Shing Fung Rd, Kowloon City, Kowloon, Hong Kong",70,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Kai Tak Cruise Terminal Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Kai Tak Cruise Terminal grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
15,Causeway Bay,No Phone Number,No Website,No Website,4,392 reviews,"Great George St, East Point, Hong Kong Island, Hong Kong",50,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Causeway Bay Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Causeway Bay grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
16,Hong Kong - Macau Ferry Terminal,No Phone Number,https://hongkongmacauferryterminal.com/,Email Not Found,4.2,1945 reviews,"3/f, Shun Tak Centre, 200 Connaught Rd Central, Sheung Wan, Hong Kong Island, Hong Kong",70,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong - Macau Ferry Terminal Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong - Macau Ferry Terminal grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
17,Central-Mid-Levels Escalators,No Phone Number,No Website,No Website,4.1,10416 reviews,"Jubilee St, Central, Hong Kong Island, Hong Kong",50,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Central-Mid-Levels Escalators Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Central-Mid-Levels Escalators grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
18,Hong Kong Station,No Phone Number,No Website,No Website,5,1 reviews,"Central, Hong Kong Island, Hong Kong",45,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Station Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong Station grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
19,Hoi Tat Estate Public Transport Interchange Public Toilet,+852 2748 6959,https://www.fehd.gov.hk/english/map/toilet/toilet_pt.html?mapID=1452&type=toilet,Email Not Found,4,4 reviews,"38號 Sham Mong Rd, Cheung Sha Wan, Kowloon, Hong Kong",70,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Hoi Tat Estate Public Transport Interchange Public Toilet Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hoi Tat Estate Public Transport Interchange Public Toilet grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
20,Hong Kong Station,No Phone Number,No Website,No Website,4.2,11 reviews,"Central, Hong Kong Island, Hong Kong",42,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Station Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong Station grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
21,Park Island Bus Stop (on private street),No Phone Number,http://www.pitcl.com.hk/en/bus_service.php,enquiry@pitcl.com.hk,3.7,3 reviews,"Kwai Fong, New Territories, Hong Kong",70,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Park Island Bus Stop (on private street) Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Park Island Bus Stop (on private street) grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
22,New Hong Kong Bus Company Limited,+852 2371 2800,No Website,No Website,1,1 reviews,"9 Po Lun St, Lai Chi Kok, Kowloon, Hong Kong",40,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear New Hong Kong Bus Company Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help New Hong Kong Bus Company Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
23,香港口岸(Hong Kong Port),No Phone Number,https://www.hzmb.gov.hk/en/,Email Not Found,3.9,53 reviews,"Hong Kong, Hong Kong Boundary Crossing Facilities",62,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear 香港口岸(Hong Kong Port) Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help 香港口岸(Hong Kong Port) grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
24,HKU Bus - PRBT,No Phone Number,No Website,No Website,5,1 reviews,"101 Pok Fu Lam Rd, Sai Wan, Hong Kong Island, Hong Kong",45,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear HKU Bus - PRBT Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help HKU Bus - PRBT grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
25,Big Bus Sightseeing Services,No Phone Number,https://www.bigbustours.com/en/hong-kong/hong-kong-bus-tours?utm_source=GMB-hong-kong&utm_medium=GMB&utm_campaign=hong-kong-GMB-website,infohk@bigbustours.com,4.5,1036 reviews,"Hong Kong, Star Ferry, Central7號, HK Hong Kong Island Central ATM2, Central Ferry Pier No.3, Upper Deck",90,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Big Bus Sightseeing Services Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Big Bus Sightseeing Services grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
26,Mong Kok (Park Avenue) Bus Terminus,No Phone Number,No Website,No Website,5,1 reviews,"Mong Kok, Kowloon, Hong Kong",45,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Mong Kok (Park Avenue) Bus Terminus Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Mong Kok (Park Avenue) Bus Terminus grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
27,Ho Man Tin,No Phone Number,http://www.mtr.com.hk/,Email Not Found,3.6,403 reviews,"Chung Hau St, Lo Lung Hang, Kowloon, Hong Kong",65,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Ho Man Tin Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Ho Man Tin grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
28,Hong Kong Parkview Shuttle Bus Stop,No Phone Number,No Website,No Website,3.5,2 reviews,"Edinburgh Pl, Central, Hong Kong Island, Hong Kong",35,💡 Low Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Parkview Shuttle Bus Stop Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong Parkview Shuttle Bus Stop grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
29,HKU bus stop - DM,No Phone Number,https://www.estates.hku.hk/our-services/facility-management/transportation-services/shuttle-bus-service,uid@connect.hku.hk,2,2 reviews,"8 Sassoon Rd, Sandy Bay, Hong Kong Island, Hong Kong",65,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear HKU bus stop - DM Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help HKU bus stop - DM grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
30,Tsim Sha Tsui Star Ferry Pier,+852 2367 7065,https://www.starferry.com.hk/,promotion@starferry.com.hk,4.5,4729 reviews,"Hong Kong, 梳士巴利道",100,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Tsim Sha Tsui Star Ferry Pier Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Tsim Sha Tsui Star Ferry Pier grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
31,The Hong Kong Taxi and Public Light Bus Association Ltd,+852 2512 1383,http://www.hktpa.org/,Email Not Found,2.4,7 reviews,"1605, 18 Whitfield Rd, Causeway Bay, Hong Kong Island, Hong Kong",62,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear The Hong Kong Taxi and Public Light Bus Association Ltd Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help The Hong Kong Taxi and Public Light Bus Association Ltd grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
32,Macao Ferry; Connaught Road Central,No Phone Number,No Website,No Website,5,3 reviews,"Sheung Wan, Hong Kong Island, Hong Kong",45,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Macao Ferry; Connaught Road Central Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Macao Ferry; Connaught Road Central grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
33,MTR Corporation Limited,+852 2993 2111,http://www.mtr.com.hk/ch/customer/main/index.html?notice=read,Email Not Found,3.5,111 reviews,"Telford Plaza Mtr Headquarters Building, 33 Wai Yip St, Kowloon Bay, Kowloon, Hong Kong",75,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear MTR Corporation Limited Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help MTR Corporation Limited grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
34,Hong Kong Macau Ferry,No Phone Number,No Website,No Website,4.1,38 reviews,"Sheung Wan, Hong Kong Island, Hong Kong",44,⭐ Medium Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear Hong Kong Macau Ferry Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help Hong Kong Macau Ferry grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
35,China Ferry Terminal,+852 2859 3333,https://www.turbojet.com.hk/en/routing-sailing-schedule/terminals/china-ferry-terminal.aspx,Email Not Found,3.8,209 reviews,"33 Canton Rd, Tsim Sha Tsui, Kowloon, Hong Kong",75,🔥 High Priority,New,No,2026-08-26 08:47:42,"Subject: Grow Your Business with lightfantastic.tv

Dear China Ferry Terminal Team,

I hope this email finds you well. I'm reaching out from lightfantastic.tv to introduce our lightfantastic.tv solution.

We help businesses like yours grow by Take all four windows for HK$400,000
Reserve the full peak season and save against booking each window on its own.. 

As a special offer, we're providing Singles' Day
5 to 11 Nov 2026
HK$120,000 / window.

Would you be available for a brief call to discuss how we can help China Ferry Terminal grow?

Best regards,
Hello Lightfantastic.tv
lightfantastic.tv
hello@lightfantastic.tv
hello@lightfantastic.tv",
