No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email
11,DON DON DONKI,+852 2650 0411,http://www.dondondonki.com/hk/,Email Not Found,4.0,4116 reviews,"2, Shop B161, 163 & B165-173, B1, No.118 Nathan Rd, Tsim Sha Tsui, Hong Kong",80,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject: Unlock the Full Potential of HK's Busiest Streets

Hi DON DON DONKI Team,

I came across your website and was impressed by the variety of products and services you offer to the Hong Kong community. As a representative from lightfantastic.tv, I'd like to introduce you to our innovative out-of-home advertising solution that can help take your brand to the next level.

Our unique digital screens are strategically placed on HK's busiest streets, providing a captive audience of 2.5 million people per day. By advertising on our platforms, you can increase brand awareness, drive foot traffic, and boost sales. We've helped many businesses in Hong Kong achieve their marketing goals and reach new customers.

To help you make the most of the upcoming holiday season, we're offering a special promotion for Singles' Day (5-11 Nov 2026). For HK$120,000 per window, you can reserve a full peak season slot and save against booking each window on its own. This is a limited-time opportunity to elevate your brand presence in HK's vibrant streets.

If you're interested in learning more about this offer or would like to schedule a consultation, please don't hesitate to reach out to us at hello@lightfantastic.tv. We look forward to exploring how lightfantastic.tv can help DON DON DONKI achieve its marketing objectives.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets"
12,百佳超級市場 (中環大廈店),+852 2815 1450,https://www.pns.hk/,Email Not Found,3.4,152 reviews,"G/F, 香港中環擺花街23-39號中環大廈地下 Shop, 2A Gage St, Central, Hong Kong",70,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject: Elevate Your Brand's Reach with Lightfantastic.tv

Dear 百佳超級市場 (中環大廈店) Team,

I came across your website and noticed how you're actively engaging with your customers through https://www.pns.hk/. As a professional in out-of-home advertising, I'd like to introduce you to lightfantastic.tv, a platform that can help amplify your brand's visibility on the streets of Hong Kong.

Lightfantastic.tv offers an innovative way to reach your target audience by displaying your message across four prime windows in the heart of Hong Kong. By reserving our peak season slots, you can not only save on individual window bookings but also secure a prominent presence for your brand throughout the year.

This Singles' Day, we're offering an exclusive promotion: book any of our four windows between November 5th to 11th for a special rate of HK$120,000 per window. Don't miss this opportunity to create a lasting impression on your customers and drive engagement for your brand.

If you're interested in learning more about how lightfantastic.tv can benefit your business, please don't hesitate to reach out to us at hello@lightfantastic.tv. We look forward to exploring how we can help you Put your brand on the streets of Hong Kong.

Best regards,

Emily Lee
Sales Representative, Lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
13,DON DON DONKI Causeway Bay (Jade Pearl Plaza) Store,+852 2617 7011,https://www.dondondonki.com/hk/,Email Not Found,4.2,2227 reviews,"No. 22-36 Paterson Street 1-4/F, Pearl City, Causeway Bay, Hong Kong",80,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject: Elevate Your Brand Visibility in Hong Kong with lightfantastic.tv

Dear DON DON DONKI Causeway Bay (Jade Pearl Plaza) Store Team,

I came across your store and was impressed by your exceptional customer ratings of 4.2. As a business owner in the heart of Causeway Bay, you must be aware of the importance of standing out in the competitive retail landscape. This is where lightfantastic.tv comes in – we're a leading out-of-home advertising platform that helps businesses like yours capture the attention of their target audience on the streets of Hong Kong.

With lightfantastic.tv, you can reserve our peak season windows and take advantage of our exclusive rates. For just HK$400,000, you'll get all four windows, providing unparalleled visibility for your brand. However, we're running a special promotion for Singles' Day (5-11 Nov 2026), where you can secure each window for HK$120,000. This is a fantastic opportunity to boost your brand's presence in the city and reach a vast audience during the peak retail season.

Don't miss out on this limited-time offer! To learn more about how lightfantastic.tv can help elevate your brand's visibility, please reply to this email at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
14,Super Mart Hk Ltd,+852 6062 0416,https://www.supermarthk.net/,Email Not Found,5.0,11 reviews,"Unit -B, 4/F, Summit Building, 30 Man Yue St, Hung Hom, Hong Kong",77,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject Line: Elevate Your Brand with Lightfantastic.tv

Dear Super Mart Hk Ltd Team,

I came across your exceptional store at https://www.supermarthk.net/ and was impressed by your 5-star rating. As a marketing expert, I'm always on the lookout for innovative ways to help businesses like yours connect with their audience. That's where lightfantastic.tv comes in - the ultimate out-of-home advertising solution for Hong Kong.

Lightfantastic.tv gives you the opportunity to showcase your brand on the bustling streets of Hong Kong, reaching a massive audience during the peak season. Imagine having a presence on all four major windows for a fraction of the cost of booking each individually - it's a game-changer. Plus, you can reserve the full peak season and save even more.

To celebrate Singles' Day, we're offering an exclusive deal from November 5th to 11th: HK$120,000 per window. Don't miss this chance to amplify your brand's visibility and drive sales.

If you're interested in learning more about how lightfantastic.tv can help Super Mart Hk Ltd stand out, please reply to this email at hello@lightfantastic.tv. I'd be delighted to discuss your marketing goals and show you how our out-of-home advertising solution can make a real impact.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
15,c!ty’super,No Phone Number,No Website,No Website,4.0,30 reviews,"Hong Kong, Central, Harbour View St, 1號, Shop1041-1049, P1, IFC Mall",44,⭐ Medium Priority,New,No,2026-07-10 09:47:47,"Subject: Unlock Peak Season Savings for c!ty’super

Dear c!ty’super team,

I came across your business and was impressed by your 4-star rating. As a marketing professional, I understand the importance of reaching your target audience effectively. That's where lightfantastic.tv comes in – we offer a unique opportunity to display your brand on the streets of Hong Kong.

Our out-of-home advertising platform allows you to reserve a full window for HK$400,000, providing an unparalleled level of visibility and reach. However, we also recognize the value of flexible marketing options. That's why we're excited to offer a limited-time promotion, just in time for Singles' Day, from November 5th to 11th. You can now book a single window for HK$120,000, giving you the flexibility to test the waters or amplify your marketing efforts.

If you're looking to make a lasting impression on your customers and drive foot traffic to your stores, I'd love to explore how lightfantastic.tv can help. Please don't hesitate to reach out to us at hello@lightfantastic.tv to schedule a call and discuss your marketing goals.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
16,PARKnSHOP,+852 2816 6655,https://www.pns.hk/,Email Not Found,3.8,394 reviews,"Kennedy Town Centre, 香港堅尼地城卑路乍街23號堅城中心地下A及B號舖 Shop A & B, G/F, 23 Belcher's St, Kennedy Town, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject: Elevate Your Brand's Visibility in Hong Kong

Dear PARKnSHOP Team,

I came across your website, https://www.pns.hk/, and was impressed by your commitment to providing quality services to your customers. As a business that values its presence in Hong Kong, I wanted to introduce you to a unique opportunity to amplify your brand's visibility in the city.

At lightfantastic.tv, we offer an out-of-home advertising solution that allows your brand to reach millions of people on the streets of Hong Kong. Our network of digital screens provides an engaging and targeted way to connect with your audience, driving brand awareness and customer loyalty.

By partnering with us, you can reserve our peak season slots and save against booking individual windows. This is a valuable opportunity for businesses like PARKnSHOP to maximize their marketing efforts and achieve a strong return on investment.

To celebrate Singles' Day, we're offering a special promotion: HK$120,000 per window from November 5th to 11th, 2026. This is an unbeatable deal that will help you cut through the noise and make a lasting impression on your target audience.

If you're interested in learning more about how lightfantastic.tv can help PARKnSHOP achieve its marketing goals, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of"
17,MARKET WHOLESOME,+852 2388 1899,https://marketwholesome.hk/?lang=en,Email Not Found,4.5,15 reviews,"Bell House, 539 Nathan Road G/F, Shopping Arcade, Yau Ma Tei, Hong Kong",77,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject: Unlock Peak Season Success with Lightfantastic.tv

Dear MARKET WHOLESOME Team,

I came across your business, MARKET WHOLESOME, and was impressed by your 4.5-star rating and website presence. As a sales representative from lightfantastic.tv, I'd like to introduce our innovative out-of-home advertising solution that can help elevate your brand visibility in Hong Kong.

Our platform offers a unique opportunity to reach a massive audience through our network of billboards, strategically placed across the city. By partnering with us, you can reserve the full peak season, ensuring your message cuts through the noise and reaches your target audience effectively.

To celebrate the upcoming Singles' Day, we're offering an exclusive promotion from November 5th to 11th. For HK$120,000 per window, you can take advantage of our premium advertising spaces and make a lasting impression on Hong Kong's shoppers and commuters.

If you're interested in learning more about how lightfantastic.tv can benefit MARKET WHOLESOME, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss further and explore how our solution can help drive your business forward.

Best regards,

Emily Wong
Sales Representative
Lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
18,YATA Supermarket (Shek Tong Tsui),+852 2983 8336,https://www.yata.hk/tch/store/sai-wan/,Email Not Found,3.8,1203 reviews,"Hong Kong, Shek Tong Tsui, Connaught Rd W, 188號, 地下, Hong Kong Commercial Centre",75,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject Line: Elevate Your Brand's Visibility in Hong Kong with lightfantastic.tv

Dear YATA Supermarket (Shek Tong Tsui) Team,

I came across your supermarket in Shek Tong Tsui and noticed your excellent 3.8-star rating on your website. As a long-time admirer of your business, I wanted to introduce you to an innovative out-of-home advertising solution that can further amplify your brand's presence in Hong Kong.

At lightfantastic.tv, we specialize in transforming the city's public spaces into dynamic advertising platforms. By partnering with us, you can reserve all four windows for an unbeatable price of HK$400,000, saving you money compared to booking each window individually. Our out-of-home advertising solutions can help increase brand awareness, drive foot traffic, and boost sales.

To celebrate Singles' Day, we're offering an exclusive promotion from November 5th to 11th: reserve a window for a special price of HK$120,000. Don't miss this opportunity to elevate your brand's visibility in the heart of Hong Kong.

If you're interested in learning more about how lightfantastic.tv can support your business goals, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
19,Wellcome (Jordan Road),+852 2791 0365,http://www.wellcome.com.hk/,marketplacecs@DFIretailgroup.com,3.6,61 reviews,"26 Jordan Rd, Jordan, Hong Kong",87,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject Line: Reach New Heights with Lightfantastic.tv in Hong Kong

Dear Wellcome (Jordan Road) Team,

As a valued health and wellness provider in the heart of Hong Kong, I'm excited to introduce you to lightfantastic.tv, the premier out-of-home advertising platform that helps local businesses like yours shine on the streets of Hong Kong.

With lightfantastic.tv, you can take your brand to new heights by reaching an engaged audience of over a million people throughout the city. Our innovative approach to digital out-of-home advertising allows you to reserve multiple windows at a significant discount, making it easier to amplify your brand's presence and drive foot traffic to your stores.

At Wellcome (Jordan Road), you're already a trusted name in the community, and our platform can help you build on that reputation. Imagine showcasing your latest promotions, events, or product offerings to a captive audience of potential customers, all from the comfort of our state-of-the-art digital displays.

This Singles' Day, we're offering an unbeatable deal: reserve any of our four window displays for just HK$120,000 each, from November 5th to 11th. Don't miss out on this opportunity to make your brand stand out in the crowded Hong Kong market.

If you're interested in learning more about how lightfantastic.tv can help Wellcome (Jordan Road) reach new heights, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Looking forward to"
20,百佳超級市場,+852 2783 7846,https://www.pns.hk/,Email Not Found,3.7,182 reviews,"Nos. 39, 九龍旺角洗衣街39-55號金雞廣場地下及1B地庫 Basement 1B & Portion of G/F, 55 Sai Yee St, Mong Kok, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject: Put Your Brand on the Streets of Hong Kong with Lightfantastic.tv

Dear 百佳超級市場 Team,

I came across your website and was impressed with the excellent services you offer at https://www.pns.hk/. As a business owner in Hong Kong, you understand the importance of reaching a wider audience and creating a lasting impression.

At lightfantastic.tv, we specialize in out-of-home advertising in Hong Kong, providing an effective way to reach potential customers and increase brand awareness. Our innovative solution allows you to reserve all four windows for a fixed price of HK$400,000, ensuring you save compared to booking each window separately.

I believe our platform can greatly benefit businesses like yours. By partnering with us, you'll be able to:

- Reach a vast and targeted audience in the heart of Hong Kong
- Increase brand visibility and recognition
- Drive customer engagement and loyalty

To help you make the most of the upcoming peak season, we're offering a special promotion for Singles' Day from November 5th to 11th, 2026. For HK$120,000 per window, you can reserve a spot and capitalize on the high foot traffic.

If you're interested in learning more about how lightfantastic.tv can help your business thrive, please don't hesitate to reach out to us at hello@lightfantastic.tv. I'd be delighted to schedule a call to discuss further.

Best regards,

Emily Wong
Sales Representative, lightfantastic"
21,Taste (合和中心),+852 2121 8346,https://www.pns.hk/,Email Not Found,3.9,500 reviews,"地庫, The whole of Basement, Hopewell Centre, 香港灣仔皇后大道東183號合和中心, 183 Queen's Rd E, Wan Chai, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject Line: Boost Your Brand Visibility in Hong Kong with lightfantastic.tv

Dear Taste Team,

I came across your restaurant, Taste (合和中心), and was impressed by the 3.9-star rating on your website. As a business owner in the vibrant city of Hong Kong, you understand the importance of standing out from the crowd. That's where lightfantastic.tv comes in – a unique out-of-home advertising platform that allows you to showcase your brand on the streets of Hong Kong.

Our network of high-visibility digital screens is strategically placed throughout the city, making it an ideal space for businesses like yours to reach a large and engaged audience. By partnering with lightfantastic.tv, you can increase your brand awareness, drive foot traffic, and ultimately boost sales.

To make this opportunity even more exciting, we're offering a special promotion for Singles' Day from November 5th to 11th, 2026. For just HK$120,000 per window, you can reserve a spot on our network and reach thousands of potential customers.

Don't miss out on this chance to elevate your brand presence in Hong Kong. If you're interested in learning more about how lightfantastic.tv can help Taste (合和中心), please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

[Your Name]
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong"
22,International(北京道),+852 2721 8428,https://www.pns.hk/,Email Not Found,3.7,69 reviews,"Nos, Universal Commercial Building, 九龍尖沙咀北京道65-69號環球商業大廈地庫 Basement Floor(Plus Entrance, Exit & Lav. On G/F, 65-69 Peking Rd, Tsim Sha Tsui, Hong Kong",72,🔥 High Priority,New,No,2026-07-10 09:47:47,"Subject: Elevate Your Brand in the Heart of Hong Kong

Dear International(北京道) Team,

I came across your website at https://www.pns.hk/ and noticed your 3.7-star rating - a testament to your commitment to excellence. I'd like to introduce you to lightfantastic.tv, a cutting-edge out-of-home advertising platform that helps businesses like yours make a lasting impact on the streets of Hong Kong.

Our platform offers a unique opportunity to reach a vast audience through our network of four strategically located screens. By reserving our screens, you can maximize your brand's visibility and save against booking individual windows. Imagine your brand's message being seen by thousands of potential customers every day!

This Singles' Day, from November 5th to 11th, we're offering an exclusive deal: HK$120,000 per window. Don't miss this chance to elevate your brand's presence in the city. To reserve your spot, simply reply to this email at hello@lightfantastic.tv.

Looking forward to helping you illuminate the streets of Hong Kong with your brand.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
